Date,2yr-10yr_UST,2yr_tsy,3yr_tsy,5yr_tsy,10yr_tsy,30yr_tsy,2yr_swap ,3yr_swap,5yr_swap,10yr_swap,30yr_swap,FN_2.5%_OAS,FN_3.0%_OAS,FN_3.5%_OAS,FN_4.0%_OAS,FN_4.5%_OAS,FN_5.0%_OAS,30_YR_Survey_Rate
29-Apr-15,1.469417,0.564909,0.89611,1.421291,2.034326,2.74036,0.80056,1.11385,1.5646,2.11271,2.51286,35.709949,16.266941,1.283672,-2.320233,-25.200993,-13.36832,3.83125
30-Apr-15,1.466367,0.576824,0.909698,1.43759,2.043191,2.750331,0.82165,1.14805,1.59041,2.13033,2.53153,34.285709,15.168132,0.375143,-3.227825,-27.395821,-15.023772,3.83125
01-May-15,1.515304,0.6009,0.95335,1.504677,2.116204,2.823671,0.8602,1.1912,1.65761,2.20888,2.61233,33.011063,14.785987,1.458798,-2.818386,-24.861774,-13.620943,3.824188
04-May-15,1.537048,0.597069,0.942715,1.498192,2.134118,2.867449,0.85907,1.18973,1.65526,2.22376,2.64995,34.876537,16.72427,3.761461,-0.834255,-22.462994,-11.808708,3.852125
05-May-15,1.5504,0.625017,0.983523,1.544179,2.175417,2.905086,0.87783,1.22219,1.69875,2.26132,2.67759,35.919941,18.159538,5.210445,-0.659678,-21.533594,-10.935081,3.884813
06-May-15,1.605448,0.633148,1.005451,1.577155,2.238596,2.986558,0.89217,1.24793,1.72758,2.31463,2.75528,35.408989,17.879629,4.972448,-0.515842,-20.601059,-10.531953,3.908625
07-May-15,1.553362,0.629342,1.002968,1.557508,2.182704,2.906797,0.89601,1.24872,1.71083,2.26055,2.67221,35.105946,16.462049,3.74964,-3.132766,-20.083784,-13.678289,3.93025
08-May-15,1.574802,0.573873,0.935617,1.49364,2.148674,2.899812,0.84139,1.18092,1.64407,2.22278,2.66606,31.670296,14.515511,1.473627,-4.341433,-19.693256,-13.848668,3.809438
11-May-15,1.655728,0.61402,0.990263,1.590883,2.269748,3.032821,0.88264,1.24072,1.73881,2.34122,2.80083,32.617386,16.53273,4.848567,-1.717681,-17.698591,-10.436625,3.884063
12-May-15,1.657229,0.602142,0.979571,1.573653,2.25937,3.016564,0.87528,1.2299,1.7224,2.32676,2.7766,36.606094,19.549795,6.562652,-1.449062,-16.990278,-9.5172,3.937625
13-May-15,1.707992,0.574175,0.966895,1.563023,2.282167,3.071097,0.83788,1.19625,1.7047,2.33921,2.81583,37.322613,20.581396,7.89609,0.709209,-16.48786,-9.259886,3.957562
14-May-15,1.696344,0.542135,0.917969,1.51199,2.23848,3.062247,0.81107,1.15259,1.65367,2.2904,2.79172,36.07814,19.203745,6.203327,-0.750015,-18.373014,-9.8005,3.931187
15-May-15,1.601548,0.538276,0.903174,1.46113,2.139824,2.922784,0.80184,1.13008,1.60406,2.19345,2.66642,36.236038,18.033092,3.996114,-3.282405,-22.20141,-11.980706,3.86125
18-May-15,1.65287,0.574686,0.956144,1.530437,2.227556,3.017688,0.83511,1.17503,1.66961,2.28946,2.74533,34.936317,17.191292,4.57924,-2.056134,-20.389975,-11.412222,3.867312
19-May-15,1.65439,0.607179,1.003982,1.583489,2.26157,3.037072,0.86738,1.21483,1.71307,2.30826,2.74247,36.436764,18.899813,6.129335,-0.736152,-19.361994,-11.541712,3.958563
20-May-15,1.665782,0.582999,0.97735,1.550455,2.248781,3.049512,0.84453,1.18247,1.67128,2.29143,2.75112,36.547371,19.37944,6.734608,-0.317861,-19.604725,-9.712808,3.946938
21-May-15,1.613128,0.570938,0.945372,1.507525,2.184066,2.976434,0.84233,1.17258,1.64335,2.2395,2.6842,36.206055,18.512386,5.62644,-1.44426,-21.603411,-11.018977,3.923687
22-May-15,1.603733,0.624417,1.006667,1.577491,2.22815,2.999175,0.88523,1.22867,1.71291,2.29734,2.72838,36.15089,19.058123,6.801357,0.01828,-20.866978,-11.36527,3.878438
26-May-15,1.518751,0.618453,0.981231,1.520299,2.137204,2.891128,0.8806,1.20568,1.65905,2.21845,2.63488,36.878757,18.848991,5.709267,-1.586036,-22.690536,-11.749651,3.885187
27-May-15,1.486051,0.648527,0.98925,1.531163,2.134578,2.874168,0.88181,1.20937,1.66408,2.20995,2.61888,36.344265,18.376049,4.61262,-2.916439,-23.505756,-11.758856,3.849188
28-May-15,1.506294,0.623034,0.947691,1.504069,2.129328,2.884167,0.8589,1.1797,1.64026,2.2127,2.64571,35.651783,17.813759,4.041564,-2.69696,-22.462015,-10.624486,3.855625
29-May-15,1.48974,0.603323,0.920697,1.467455,2.093063,2.846163,0.84203,1.15885,1.61245,2.18649,2.61279,34.808807,17.026331,2.996459,-3.999166,-23.1201,-10.984694,3.827688
01-Jun-15,1.544523,0.646714,0.981116,1.553841,2.191237,2.949834,0.88481,1.22157,1.69673,2.27117,2.70148,34.543682,17.64649,4.751033,-1.503456,-20.456913,-10.199031,3.851063
02-Jun-15,1.608468,0.656632,1.004004,1.60626,2.2651,3.019658,0.89381,1.24381,1.74126,2.34046,2.76531,37.290852,20.582283,8.287566,2.507877,-16.079594,-7.956827,3.9175
03-Jun-15,1.689486,0.676486,1.04586,1.68687,2.365972,3.107876,0.91472,1.28151,1.81812,2.44472,2.86788,40.990768,24.59236,12.58296,6.800323,-11.183884,-5.575673,4.073062
04-Jun-15,1.64631,0.660683,1.018866,1.639221,2.306992,3.034255,0.9037,1.25789,1.76922,2.38949,2.80925,40.530396,24.63595,11.947648,5.256094,-12.454694,-5.184665,4.0305
05-Jun-15,1.681551,0.720622,1.100311,1.740161,2.402172,3.110342,0.96673,1.33585,1.86516,2.48717,2.89784,40.910179,26.024075,14.409809,7.354385,-8.876867,-4.422204,4.090875
08-Jun-15,1.695817,0.684814,1.062352,1.703874,2.380631,3.102996,0.93926,1.30035,1.82637,2.46063,2.88425,39.640308,25.115541,13.014778,6.085323,-10.97605,-3.725934,4.080688
09-Jun-15,1.706047,0.708883,1.089605,1.733779,2.414931,3.150613,0.96404,1.32832,1.85753,2.49368,2.92936,40.94558,26.847157,14.718404,6.171761,-8.233414,-2.325362,4.122938
10-Jun-15,1.753375,0.725019,1.148911,1.787024,2.478394,3.207193,0.97961,1.36198,1.90952,2.55464,2.97844,41.260609,27.27046,15.880317,7.268077,-6.190015,-1.135367,4.157
11-Jun-15,1.665478,0.717133,1.117034,1.725729,2.382612,3.103822,0.97823,1.33429,1.85073,2.46136,2.87882,36.400528,24.834871,13.20937,4.733472,-7.777138,1.066832,4.078625
12-Jun-15,1.665282,0.717512,1.125,1.732722,2.382794,3.097308,0.98414,1.34939,1.86147,2.46154,2.87606,37.890495,25.984993,15.039055,6.446727,-5.946554,1.975407,4.042812
15-Jun-15,1.66018,0.697479,1.101085,1.697973,2.357658,3.087543,0.96549,1.32299,1.82922,2.43641,2.86129,39.157253,27.131487,16.566059,8.33079,-4.672531,3.588726,4.059187
16-Jun-15,1.628732,0.689505,1.079803,1.666565,2.318238,3.051935,0.95407,1.29914,1.80281,2.40324,2.82444,38.454281,26.072195,15.043227,6.744905,-6.834595,3.349236,4.06225
17-Jun-15,1.652518,0.653234,1.031943,1.621942,2.305752,3.070513,0.91035,1.25972,1.76444,2.392,2.84051,36.587246,24.108944,13.411398,5.26461,-7.250339,4.739675,4.048188
18-Jun-15,1.701401,0.64923,1.031857,1.641871,2.350631,3.140764,0.91033,1.26018,1.77812,2.42688,2.88701,35.628441,23.510935,12.733102,4.82598,-7.39197,5.180737,4.034375
19-Jun-15,1.643901,0.620915,0.989008,1.575839,2.264817,3.053553,0.87504,1.21225,1.71459,2.34607,2.7998,36.668777,23.749138,12.181315,3.169517,-9.144839,4.524782,3.97775
22-Jun-15,1.708218,0.653427,1.036843,1.653788,2.361645,3.152347,0.90062,1.25054,1.78379,2.4404,2.8986,38.614037,25.249725,14.269753,6.041866,-5.991303,5.931343,4.044875
23-Jun-15,1.733012,0.673831,1.063465,1.692132,2.406843,3.197264,0.91957,1.28154,1.82213,2.49184,2.95476,38.491898,25.513777,15.154105,7.577801,-4.81001,6.093887,4.101563
24-Jun-15,1.688816,0.680153,1.039351,1.66559,2.36897,3.1441,0.90073,1.2558,1.79434,2.46147,2.91992,38.662117,25.313419,14.708621,6.524865,-5.694023,5.15591,4.09475
25-Jun-15,1.706601,0.684095,1.05532,1.701918,2.390696,3.156504,0.91382,1.27764,1.81567,2.48695,2.9465,38.691502,26.248886,15.682011,7.704037,-4.734148,5.609562,4.089375
26-Jun-15,1.768513,0.707758,1.08465,1.754471,2.476271,3.246139,0.94208,1.31112,1.86822,2.56627,3.04214,40.265697,28.741283,19.361885,12.058145,0.327949,8.922846,4.165187
29-Jun-15,1.696741,0.632875,0.982644,1.625,2.329616,3.098993,0.88414,1.23374,1.76,2.43587,2.90899,39.802025,27.134008,17.479414,9.795258,-1.560756,8.786472,4.078125
30-Jun-15,1.70038,0.632883,0.985194,1.62663,2.333263,3.103079,0.89066,1.23043,1.76538,2.44326,2.91933,37.355236,25.091623,15.575015,8.259059,-2.983737,7.006377,4.101687
01-Jul-15,1.730065,0.688206,1.057616,1.701991,2.418271,3.195664,0.93682,1.2963,1.83574,2.51827,2.99441,39.641731,27.913107,18.873903,11.62886,0.184887,8.449508,4.159
02-Jul-15,1.758404,0.632931,0.995321,1.643008,2.391335,3.190685,0.8946,1.25127,1.79051,2.50133,2.99693,38.822319,27.246696,18.031723,11.23896,0.047153,9.087293,4.103813
06-Jul-15,1.692772,0.583282,0.925163,1.546463,2.276054,3.069745,0.84755,1.18112,1.70396,2.3973,2.89099,38.495037,26.327152,17.075937,10.015034,-0.876776,9.644488,4.064375
07-Jul-15,1.658091,0.573286,0.908825,1.520307,2.231377,3.013437,0.82885,1.15995,1.67531,2.35513,2.83594,40.446751,27.130531,17.654003,10.314889,-1.825908,9.594419,3.99175
08-Jul-15,1.665057,0.541386,0.909396,1.489273,2.206443,2.98558,0.79795,1.12476,1.63552,2.32519,2.80058,38.90184,25.716774,17.205139,9.493979,-2.678532,6.792715,4.004687
09-Jul-15,1.714402,0.585101,0.962391,1.567594,2.299503,3.099034,0.83757,1.1796,1.70384,2.4045,2.89403,37.620296,25.901199,18.658846,11.856402,0.024594,6.015068,3.992188
10-Jul-15,1.764189,0.653043,1.044727,1.675997,2.417232,3.206665,0.9091,1.26323,1.801,2.50723,2.99166,37.772652,26.867674,18.638823,11.825569,0.255826,7.915747,4.117188
13-Jul-15,1.764926,0.665128,1.063352,1.69913,2.430054,3.204997,0.91764,1.27727,1.82163,2.51755,2.9925,37.094776,26.041321,17.649847,10.941425,-0.650765,7.282011,4.163125
14-Jul-15,1.760329,0.637038,1.031431,1.659547,2.397367,3.189097,0.88961,1.24086,1.77705,2.47487,2.96785,37.010284,26.002266,17.141474,10.01452,-1.485742,6.397475,4.097188
15-Jul-15,1.725711,0.620956,1.004971,1.621652,2.346667,3.133513,0.87002,1.21213,1.74165,2.42792,2.91726,36.700443,25.767073,16.858479,9.614991,-1.46579,7.169439,4.078437
16-Jul-15,1.690892,0.661258,1.042362,1.651324,2.35215,3.114614,0.90949,1.24525,1.76757,2.43465,2.90461,36.473583,25.590849,16.764929,9.560275,-1.939299,5.986736,4.078563
17-Jul-15,1.679189,0.669505,1.053495,1.66789,2.348694,3.081961,0.92966,1.27352,1.78789,2.43744,2.87946,34.978176,23.820084,15.12415,7.85234,-3.261797,5.198967,4.0315
20-Jul-15,1.670294,0.702027,1.088448,1.704355,2.37232,3.10317,0.96133,1.30699,1.82436,2.45607,2.89817,34.853153,23.562048,14.599927,7.433589,-3.982028,4.158002,4.0705
21-Jul-15,1.655905,0.683844,1.061846,1.666274,2.339749,3.077904,0.94105,1.28232,1.78877,2.4235,2.8729,35.151043,23.817226,14.755032,7.302864,-5.550863,4.155063,4.073688
22-Jul-15,1.613598,0.706309,1.075417,1.666293,2.319908,3.037486,0.96164,1.29774,1.79629,2.40991,2.84374,35.112785,23.129747,13.672313,6.025959,-7.449714,2.24961,3.982938
23-Jul-15,1.58068,0.694194,1.059496,1.636502,2.274874,2.977624,0.94365,1.27783,1.76275,2.35987,2.78012,37.342979,24.50769,14.69388,6.720961,-7.476217,2.762998,4.000438
24-Jul-15,1.587377,0.682206,1.041168,1.6216,2.269583,2.969704,0.9293,1.26033,1.74785,2.35208,2.7822,38.79501,26.204145,16.541338,8.666439,-6.311984,4.500902,3.984375
27-Jul-15,1.574811,0.653616,0.998971,1.569059,2.227851,2.943303,0.90465,1.21897,1.70115,2.3133,2.7587,38.390217,25.627151,16.264757,8.692793,-6.722459,5.152205,3.96475
28-Jul-15,1.583909,0.665957,1.014548,1.585154,2.249867,2.963379,0.91162,1.23271,1.71765,2.33112,2.76588,36.258018,23.731138,14.889935,8.04072,-6.773494,5.39603,3.96875
29-Jul-15,1.573081,0.703814,1.028141,1.605007,2.276895,2.985544,0.92308,1.24611,1.73501,2.3569,2.78804,36.085045,24.028969,15.304572,8.472824,-5.858438,5.61755,3.978312
30-Jul-15,1.536833,0.727488,1.052557,1.623366,2.264321,2.952336,0.9595,1.28334,1.75462,2.34807,2.76359,37.155746,24.29952,15.228589,8.063101,-6.788886,4.774421,3.9855
31-Jul-15,1.532679,0.672458,0.98546,1.546639,2.205137,2.928774,0.90569,1.21885,1.68289,2.29264,2.73502,34.654186,21.146505,11.761349,4.088853,-10.398301,4.762897,3.929688
03-Aug-15,1.485564,0.660634,0.97205,1.512404,2.146198,2.859719,0.89441,1.20052,1.6499,2.23245,2.65847,37.255264,22.23612,12.256203,4.436946,-9.94549,5.579979,3.935812
04-Aug-15,1.484558,0.724204,1.050648,1.588993,2.208761,2.885173,0.95552,1.26939,1.72274,2.29626,2.69267,39.135502,23.954447,14.43453,7.57198,-6.218176,7.725534,3.940125
05-Aug-15,1.539818,0.728316,1.077952,1.643008,2.268134,2.942877,0.97147,1.29915,1.77301,2.35688,2.75288,38.952091,24.080162,14.609273,8.128372,-4.624665,8.188494,3.978375
06-Aug-15,1.52939,0.704556,1.053681,1.611866,2.233946,2.906119,0.95569,1.2779,1.74687,2.32395,2.72237,37.385452,23.444532,13.260797,6.339273,-6.769318,8.483703,3.98125
07-Aug-15,1.44236,0.728876,1.059615,1.580691,2.171236,2.825967,0.97274,1.28103,1.71819,2.26374,2.65222,37.631237,23.278498,13.430518,4.737839,-9.541891,4.497925,3.932625
10-Aug-15,1.505037,0.729017,1.073418,1.620034,2.234054,2.901428,0.98071,1.29521,1.75003,2.31655,2.71018,37.32576,23.76236,14.016513,5.024632,-8.157648,5.747367,3.957187
11-Aug-15,1.462062,0.677038,0.999972,1.523343,2.139101,2.805407,0.92409,1.224,1.66084,2.2241,2.61416,36.729603,23.277624,12.201915,2.786314,-9.410984,6.297666,3.921062
12-Aug-15,1.478927,0.653043,0.999996,1.502039,2.13197,2.819078,0.90096,1.20066,1.64079,2.21572,2.62408,37.059151,23.213276,11.527996,1.534185,-10.759721,5.993975,3.851938
13-Aug-15,1.477796,0.709334,1.061117,1.572381,2.18713,2.855023,0.95163,1.25786,1.70238,2.26588,2.66002,37.980957,24.762115,13.974176,4.466199,-7.667764,6.70303,3.935625
14-Aug-15,1.471896,0.725833,1.082408,1.595307,2.197729,2.840786,0.96645,1.27891,1.71781,2.27273,2.65204,39.938538,26.992054,16.694979,7.481434,-4.916688,8.894351,3.961437
17-Aug-15,1.444405,0.705753,1.050521,1.552541,2.150157,2.800737,0.94337,1.24256,1.67379,2.22516,2.61574,41.510658,28.282804,17.954865,8.520962,-3.937021,10.259591,3.943063
18-Aug-15,1.48209,0.713961,1.063887,1.578807,2.196051,2.862513,0.94764,1.2542,1.69631,2.2673,2.67501,40.085121,27.188107,17.267906,8.413972,-4.453413,9.955071,3.969687
19-Aug-15,1.471769,0.657356,0.989344,1.498286,2.129125,2.818385,0.89404,1.18663,1.62079,2.20787,2.63464,38.780148,24.953506,14.50264,4.526696,-8.559708,9.123337,3.911187
20-Aug-15,1.409955,0.673622,0.999987,1.488379,2.083577,2.753501,0.90036,1.19095,1.61088,2.16483,2.5735,40.181324,25.149893,13.646688,3.084366,-10.3867,7.792544,3.84775
21-Aug-15,1.427206,0.624972,0.951936,1.437327,2.052178,2.742889,0.84975,1.13467,1.55608,2.12843,2.55164,39.11816,25.252621,13.805211,2.685639,-10.515773,8.426632,3.852
24-Aug-15,1.42853,0.567971,0.887898,1.362019,1.996501,2.716545,0.78225,1.05895,1.47952,2.06775,2.50904,38.946819,24.571714,13.025739,2.786765,-10.621134,9.5378,3.806187
25-Aug-15,1.489765,0.641292,0.973227,1.478146,2.131057,2.85471,0.83786,1.12783,1.58565,2.19481,2.63346,39.943062,26.258209,16.032583,6.70475,-6.390259,11.780662,3.873375
26-Aug-15,1.509627,0.660251,0.957149,1.468208,2.169878,2.929263,0.80371,1.102,1.56821,2.22113,2.68301,37.675816,25.080017,15.474177,6.639834,-6.121646,12.26902,3.891875
27-Aug-15,1.486851,0.676,0.973175,1.482376,2.162851,2.899267,0.82194,1.11762,1.58613,2.2266,2.68302,37.070221,24.615696,14.262968,5.231802,-8.20203,11.800941,3.9345
28-Aug-15,1.462826,0.719595,1.029552,1.523211,2.182421,2.907925,0.86857,1.16867,1.62696,2.24242,2.68792,36.88636,23.953981,13.554873,4.368298,-9.709046,9.805617,3.865813
31-Aug-15,1.457156,0.739485,1.048437,1.539655,2.196641,2.931645,0.89306,1.18677,1.64216,2.25164,2.70289,37.045177,24.108877,13.773364,4.899629,-8.948967,10.506748,3.883687
01-Sep-15,1.455989,0.715894,1.01882,1.502095,2.171883,2.931646,0.85065,1.14146,1.59084,2.21063,2.67165,39.841137,26.512947,16.131805,6.759385,-7.170144,13.559898,3.8795
02-Sep-15,1.475394,0.716017,1.02423,1.518526,2.191411,2.962707,0.84745,1.14498,1.60728,2.24016,2.71396,39.199009,26.396288,16.425793,7.554828,-5.242254,16.547899,3.888375
03-Sep-15,1.468147,0.700275,0.989169,1.484227,2.168421,2.947545,0.84147,1.12695,1.58173,2.22717,2.71005,37.275841,24.739155,14.741241,5.77527,-7.014967,16.844799,3.898813
04-Sep-15,1.425466,0.700684,0.986415,1.464796,2.126151,2.887473,0.8332,1.11527,1.54855,2.17615,2.65247,39.496586,26.593929,16.331043,6.858792,-6.444518,17.300549,3.868
08-Sep-15,1.452718,0.740738,1.037918,1.523897,2.193456,2.968326,0.86313,1.14466,1.59265,2.22846,2.71083,38.483727,26.060791,16.414063,7.40111,-7.204784,15.478457,3.9025
09-Sep-15,1.442401,0.736895,1.055703,1.514113,2.179297,2.943576,0.85688,1.13193,1.56411,2.19055,2.66108,40.383148,27.438797,16.997149,6.688141,-7.599842,15.480644,3.93725
10-Sep-15,1.4872,0.733041,1.055703,1.5438,2.220242,2.988413,0.8657,1.14475,1.59255,2.22899,2.70591,41.543076,28.100069,17.606421,9.478678,-5.253151,16.028849,3.852813
11-Sep-15,1.471891,0.709351,1.023859,1.504524,2.181242,2.942787,0.84998,1.12442,1.56702,2.20499,2.67779,42.178349,28.545546,17.722462,8.936326,-5.464093,15.793933,3.847375
14-Sep-15,1.449898,0.729609,1.034469,1.507884,2.179507,2.946772,0.86342,1.13368,1.57413,2.21201,2.69552,39.958366,26.732071,16.245798,7.709992,-6.384954,15.297948,3.86725
15-Sep-15,1.485193,0.794364,1.111611,1.597144,2.279557,3.060795,0.90774,1.19184,1.64839,2.30081,2.79579,39.895233,27.434738,17.952854,10.60784,-3.240295,13.680916,3.934187
16-Sep-15,1.490399,0.81079,1.125037,1.612175,2.301188,3.09046,0.91723,1.20212,1.66383,2.31619,2.81296,38.596809,26.582838,17.559656,10.961777,-3.075857,13.317526,3.97175
17-Sep-15,1.513525,0.701731,1.002651,1.498197,2.215256,3.03301,0.82968,1.10517,1.5632,2.2365,2.75551,37.147873,24.410995,14.624968,6.58638,-6.340855,14.90073,3.862562
18-Sep-15,1.450604,0.677695,0.976018,1.435744,2.128299,2.928495,0.79941,1.07499,1.51074,2.1583,2.66474,37.707729,24.717655,13.795306,4.814131,-8.588097,15.308754,3.811875
21-Sep-15,1.499812,0.710292,1.021326,1.500104,2.210103,3.033035,0.82533,1.1097,1.55385,2.21385,2.74928,38.562992,26.493349,16.652657,9.078184,-4.412919,16.42733,3.837625
22-Sep-15,1.451575,0.669704,0.970637,1.424275,2.121278,2.930085,0.78432,1.04858,1.48053,2.12982,2.65133,41.310383,27.93116,16.66802,7.417622,-6.312426,17.730101,3.853688
23-Sep-15,1.452913,0.691431,0.983955,1.439132,2.144344,2.940419,0.78973,1.0568,1.49038,2.14059,2.65667,41.817963,28.944231,18.099318,9.270603,-4.457377,18.292555,3.830688
24-Sep-15,1.43979,0.679774,0.97325,1.444886,2.119564,2.903978,0.78159,1.04205,1.47614,2.11831,2.62148,44.189434,30.523909,19.204056,10.080898,-4.068034,19.049194,3.820812
25-Sep-15,1.470084,0.69573,0.989248,1.475851,2.165814,2.958782,0.79876,1.05839,1.4946,2.14581,2.65878,44.116055,30.942081,20.222916,11.324647,-2.651092,19.228323,3.859375
28-Sep-15,1.424863,0.668268,0.957061,1.418851,2.093131,2.870211,0.76356,1.01327,1.42885,2.05563,2.55896,48.459805,33.824581,22.478325,13.068744,-1.759464,21.603235,3.851563
29-Sep-15,1.410066,0.64075,0.916814,1.371756,2.050816,2.853045,0.74163,0.9761,1.37926,1.99957,2.51555,48.902866,33.352024,21.349371,11.145914,-2.416434,23.081779,3.8125
30-Sep-15,1.414922,0.644715,0.922099,1.376621,2.059636,2.876469,0.76042,1.00276,1.39787,2.01338,2.53022,45.988998,30.307631,18.475153,8.772416,-3.666401,22.315184,3.802625
01-Oct-15,1.393346,0.64869,0.918,1.370124,2.042036,2.851483,0.77646,1.01543,1.41762,2.02954,2.53898,42.615334,27.462215,16.416349,7.817514,-5.267793,17.133757,3.750562
02-Oct-15,1.413894,0.575478,0.833127,1.285747,1.989372,2.825101,0.70204,0.93404,1.337,1.97687,2.5051,42.642899,27.626816,16.646519,8.202072,-5.815686,17.922197,3.677813
05-Oct-15,1.445291,0.609119,0.878663,1.344091,2.05441,2.897673,0.73815,0.97714,1.39784,2.04441,2.58517,40.629116,26.474922,16.536034,8.810861,-5.742152,16.744965,3.748625
06-Oct-15,1.432125,0.601151,0.875857,1.329449,2.033276,2.872546,0.72526,0.96812,1.3832,2.02328,2.56005,40.654346,26.759693,16.45808,8.704744,-5.306146,17.369326,3.820937
07-Oct-15,1.432525,0.62897,0.922635,1.36358,2.061495,2.884303,0.74855,0.98992,1.40983,2.04399,2.5618,39.715496,26.374437,17.233395,10.264618,-4.657938,18.033403,3.852062
08-Oct-15,1.472361,0.636947,0.941181,1.396178,2.109307,2.946833,0.75804,1.01296,1.44243,2.09306,2.62933,40.378136,27.477968,18.534307,11.616786,-2.48298,18.539047,3.774625
09-Oct-15,1.452189,0.643022,0.954435,1.404392,2.095211,2.925356,0.76867,1.0279,1.44689,2.07771,2.60161,42.036118,29.059559,17.988586,12.303518,-3.607946,22.575993,3.865125
13-Oct-15,1.433539,0.620969,0.922635,1.360263,2.054508,2.8961,0.73957,0.98708,1.39651,2.02576,2.5586,44.383968,30.358191,19.157726,13.26926,-2.450256,24.432186,3.8085
14-Oct-15,1.423834,0.556723,0.843287,1.280368,1.980557,2.839786,0.67137,0.90156,1.30162,1.92806,2.47854,44.989094,30.586906,18.578808,12.189931,-3.370292,25.719622,3.764
15-Oct-15,1.429961,0.592799,0.888234,1.332474,2.022761,2.870969,0.70844,0.94885,1.35122,1.97276,2.51097,43.337135,29.222113,17.838171,12.039369,-3.40965,24.739676,3.759687
16-Oct-15,1.415723,0.608816,0.901542,1.343847,2.024539,2.863926,0.72798,0.96989,1.3701,1.98579,2.51143,42.683147,28.488068,16.960146,10.844804,-4.5884,24.559357,3.733813
19-Oct-15,1.429649,0.59666,0.885617,1.342192,2.026308,2.882727,0.71481,0.95746,1.36969,1.99256,2.53023,41.596268,27.504278,16.052372,10.082106,-5.260292,24.170874,3.729563
20-Oct-15,1.439743,0.629026,0.920219,1.386436,2.068769,2.922197,0.73826,0.9887,1.40769,2.03252,2.5672,41.454884,27.680628,16.477503,10.640334,-4.344678,23.706863,3.781563
21-Oct-15,1.404878,0.624974,0.904273,1.356903,2.029852,2.869397,0.73386,0.97578,1.38315,1.9961,2.5219,42.425774,28.204767,16.342514,10.183896,-4.889486,23.690912,3.726063
22-Oct-15,1.432084,0.592477,0.885641,1.343773,2.02456,2.859234,0.71364,0.95928,1.37127,1.99206,2.51423,40.743614,26.604332,14.381001,8.017653,-6.650846,22.974161,3.720562
23-Oct-15,1.444071,0.637213,0.944499,1.412806,2.081284,2.896104,0.75888,1.01362,1.42531,2.03378,2.5436,40.345989,27.249588,15.607875,9.678862,-5.542128,22.275063,3.728563
26-Oct-15,1.41922,0.637229,0.933844,1.39799,2.056449,2.867044,0.74948,0.99474,1.39924,1.9927,2.49454,43.000942,29.037331,16.75585,10.483902,-4.898863,22.862621,3.723438
27-Oct-15,1.413663,0.612693,0.899066,1.356834,2.026356,2.849865,0.72902,0.96813,1.36433,1.96636,2.47737,42.267498,27.850267,15.217828,8.890549,-6.719467,22.655432,3.725625
28-Oct-15,1.392678,0.702901,1.001107,1.459137,2.095579,2.863913,0.80727,1.05879,1.45664,2.02808,2.48766,44.222908,30.46237,18.712175,13.056451,-3.193201,23.088779,3.781
29-Oct-15,1.44892,0.723572,1.030846,1.529912,2.172492,2.963715,0.84332,1.1029,1.51366,2.09874,2.57621,45.417847,32.351749,21.31617,15.596628,0.234185,23.911808,3.806125
30-Oct-15,1.411119,0.736385,1.033971,1.525001,2.147504,2.929374,0.85007,1.10582,1.5025,2.06625,2.53687,45.273136,31.600693,19.726868,13.211713,-2.379905,21.661133,3.838
02-Nov-15,1.43215,0.753098,1.066589,1.56443,2.185249,2.956518,0.87006,1.13364,1.53568,2.10525,2.57152,43.221443,30.117147,18.405052,12.601521,-2.566465,21.15123,3.8355
03-Nov-15,1.449675,0.769867,1.088453,1.594114,2.219541,3.000023,0.88056,1.14116,1.54786,2.12454,2.60127,44.846542,32.055202,20.347105,14.772544,-0.238982,21.989395,3.84225
04-Nov-15,1.397338,0.831292,1.137552,1.635419,2.22863,2.993554,0.90923,1.17376,1.56917,2.11113,2.5673,49.630829,36.706966,24.507387,18.517662,3.257619,23.642923,3.863625
05-Nov-15,1.405256,0.841527,1.143235,1.645459,2.246783,3.012208,0.912,1.17605,1.56296,2.11428,2.57596,49.576939,36.753017,24.955305,18.591503,3.082539,22.910944,3.9255
06-Nov-15,1.442581,0.889938,1.220503,1.738731,2.33252,3.088568,0.98694,1.2821,1.69123,2.23627,2.69982,46.56356,34.627872,24.678013,19.438223,3.297376,21.248177,3.96175
09-Nov-15,1.455981,0.882108,1.226299,1.733934,2.33809,3.104362,0.97388,1.26696,1.68018,2.22809,2.68936,51.328972,38.131393,27.522123,23.362566,8.367316,24.158087,3.986312
10-Nov-15,1.459433,0.862368,1.222039,1.702716,2.321801,3.092752,0.95837,1.24411,1.65397,2.2143,2.67775,51.134903,38.014526,27.415466,23.306654,8.202894,23.720053,3.993875
12-Nov-15,1.442273,0.874599,1.23668,1.716192,2.316872,3.091105,0.97547,1.26503,1.66744,2.20812,2.65985,54.299191,40.28318,29.190254,24.735867,9.001535,23.877949,3.986813
13-Nov-15,1.419155,0.858946,1.196769,1.668473,2.2781,3.058364,0.94688,1.22146,1.61597,2.16185,2.62711,54.331203,39.878922,28.05109,23.398838,7.304415,23.336426,3.959188
16-Nov-15,1.429916,0.842911,1.183414,1.652006,2.272826,3.072893,0.93399,1.21258,1.60826,2.15908,2.63664,53.653412,38.793522,27.006584,22.247873,5.942342,22.432688,3.945
